wallet_address,EmployeeID,Name,Department,Role,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature,BaseSalary_masked,ProposedSalaryIncrement (%)_masked,zk_input_commitment
0x49dc038680294219e4b76d73836a848190ed7210,EMP1108,EITKQ AASCNH,Finance,Analyst,79,32,99,85,91,63,7,Yes,2,76.9,Yes,2,0x6b4657c57f8082127c848ceb4232e79c545db06b,0x96f244a03ba962877791e88f4ef5f795dcf233d4,Yes,2026,True,109,zkproof_0109_hash,HR_SIGN_0109,CONFIDENTIAL,CONFIDENTIAL,51e4242b383489d942628f2affc73afb17c2c7a0c9e93389494e1df17caf60f6
0x8932cf9338869b3b40657e119b810aae8bfae59b,EMP1110,ATRHP HSMRTH,Finance,Intern,76,34,75,67,62,62,18,No,8,61.8,No,2,0xd0fa73a1059c5a815994dd8518b2ed4294847a29,0x5058753d4f927dee7c14dbb823e69dcbc90a00e6,No,2026,True,111,zkproof_0111_hash,HR_SIGN_0111,CONFIDENTIAL,CONFIDENTIAL,5f01743f4842f492d06dcec8920fa0eab2cdeb9d10900f368df2065363c3fcd3
0x726843bffb93979e909d484583ecb3e23fde1094,EMP1111,EHXYB GTYBSY,Engineering,Analyst,74,52,57,46,89,95,20,No,0,69.1,No,2,0xc0bb6710830a69bb024e014ffac18c8df92fd7f3,0x584f0aaee563ef49ab095f7aba7a9769a167ffea,No,2026,True,112,zkproof_0112_hash,HR_SIGN_0112,CONFIDENTIAL,CONFIDENTIAL,69e5c253bae67b1b612cf47432e920fedeef895725b4549d2c39f5718b7614fc
0x193ff6b26887a52ae1c6aa2e986666e349c3ddfa,EMP1113,HOWDX ZDGFNM,Finance,Engineer,98,44,73,75,71,61,3,No,7,62.4,No,4,0x3ef41a3f9fe67be882fade1449657491a0081b6f,0x2031762a38e8e27348a239a752148dde627a5cc0,No,2026,True,114,zkproof_0114_hash,HR_SIGN_0114,CONFIDENTIAL,CONFIDENTIAL,7a914b292eca770bbddd6789896059e5b3c6f7128477901f9b7bc111afb566ca
0xbd4c267c9d411349f227ff9fbc635998f33effda,EMP1114,ZUHKX IEHLHN,HR,Coordinator,76,50,95,56,80,46,13,Yes,6,68.4,No,2,0x46124059767757aee09d56010ce1fa05790d5709,0x57188a7aff2242af49362dca0c32f4f9b06b30e9,No,2026,True,115,zkproof_0115_hash,HR_SIGN_0115,CONFIDENTIAL,CONFIDENTIAL,3b8fae7fea4038fef1fbc19cd2eaba4d134d02ae52fa50ba852441d7ed9d6042
0x2ae8f6653e38e62c80bf7ab28bb0f1fd63339f93,EMP1116,UPTNZ BCWPWZ,Engineering,Manager,82,33,61,58,51,69,12,No,7,56.0,No,2,0xdf5573f5d412768bc6f87d4bef96154a911340a7,0xb6d8a5244d0b696d48f328c194f3223c7f5e39ba,No,2026,True,117,zkproof_0117_hash,HR_SIGN_0117,CONFIDENTIAL,CONFIDENTIAL,03fb90e9ff2850e877d2e5d0cf3a15281d1480d4ef344c65d88b9e9b32711283
0x3bd134bc1a91e5d91f40c31526b4ee98f8a4a201,EMP1118,HPGMJ JVUSSU,Finance,Intern,87,36,92,62,52,60,2,No,6,65.8,No,0,0x596c55effe40ac0209855ea11cb2b82fcad1e595,0x632f3640ffd94f18f06a79492bd4cacb5e424657,No,2026,True,119,zkproof_0119_hash,HR_SIGN_0119,CONFIDENTIAL,CONFIDENTIAL,f13450fba5d5807c84e6d1aba4667156c668b828389bb446e18f6471790652eb
0x7da9fa32c2138412090ccc13a2445ed917e997cc,EMP1120,JXIVO XJKHJP,R&D,Intern,65,51,91,58,80,70,7,No,7,74.1,Yes,1,0xd36036193bc7b88d2930c44135768cdca2c6c5e0,0xce1d29320265d82491312c2cd7ec8b592b2c47ee,No,2026,True,121,zkproof_0121_hash,HR_SIGN_0121,CONFIDENTIAL,CONFIDENTIAL,7733ddad2514119063fbb5d4e0f9f28da2df0b8f8b3522326d90fbeee51e743b
0x0d8920806c4f35c83b6d14e7cee38c3f6d332268,EMP1124,QRCBL RKGTSF,Operations,Intern,68,46,65,96,83,95,5,Yes,5,71.6,Yes,3,0xbbb91fb60f9ba0d6cbc21c046c73fcdd39bb6db0,0x27fb75f9a58bacbbc559dadb38fe326de3cc8c8e,No,2026,True,125,zkproof_0125_hash,HR_SIGN_0125,CONFIDENTIAL,CONFIDENTIAL,742b91a8f7c3442c141da34446ac5c38414829c0ce064461910ddaf42583c4bc
0x5bd1cdb8061e9db87bcc8e40f8841ba4a1a336de,EMP1126,TQEXV UWCGRA,R&D,Intern,68,41,77,45,70,91,9,Yes,5,72.6,Yes,0,0xd2114e8227f3236825b5596bcf401f2ca59e3800,0xd0e17322c42d98fa8e097dbdc0b17c87cebdaa41,No,2026,True,127,zkproof_0127_hash,HR_SIGN_0127,CONFIDENTIAL,CONFIDENTIAL,7e419022afc63a80b4c5c54e92527e2ce1f2a507e0c066708d5100dadffd6ba8
0x467ed9ed183239c0372fa89de4107f6b8891df36,EMP1127,THILL TJSMFH,Operations,Developer,84,52,65,72,58,55,0,Yes,7,54.8,No,3,0xa8a01acb03ec728d415f134625e82d6944a10288,0x340e0789da0fe80aebb281bca8d0213bf502d492,No,2026,True,128,zkproof_0128_hash,HR_SIGN_0128,CONFIDENTIAL,CONFIDENTIAL,716f10773cdb97f22f5d8c1ee070c8ef3c5d8b569447af2cd1dd2b9ea7ce9eb0
0x07930cb1630d1fa7619b50ca47649598825a4bb4,EMP1128,RTFNQ HNMZUJ,R&D,Intern,88,58,57,54,57,65,19,No,6,54.3,No,4,0x0c969ece22ce1465900978c3b8a7785ef16751a0,0xd7a45811b8acbb3f0e84fecc16a3272e158521ae,No,2026,True,129,zkproof_0129_hash,HR_SIGN_0129,CONFIDENTIAL,CONFIDENTIAL,0cf73a529b9c10ea619149a6e660286738a05f50504b2ac6a219793fa94995fb
0x00dd0386ca1d9bf6aa7fd5c2f16a36169da906b6,EMP1131,JNLKI JFZZIF,IT,Engineer,98,59,73,71,55,58,10,No,3,57.9,No,0,0x3711d01c8e66a19f26037652ccacb67d34bbd6fc,0x60a9a3da39a074ebe245f19c39f990d5dd53e460,No,2026,True,132,zkproof_0132_hash,HR_SIGN_0132,CONFIDENTIAL,CONFIDENTIAL,903b00dae5e73c1a41a39c24f65b97e7d8f74fad33ec4edd2d72b0f959f0478b
0xf749619e932b659e813ebb0a18bceff50bf96df7,EMP1132,WHJSH ZXUYNB,IT,Manager,62,59,56,43,92,50,10,Yes,9,56.7,No,0,0x333d4a41b11eec9754064e86ca039ef3ee8fe22c,0x895a38435ae3e268faba23cf1b9abeb9bd6d0240,No,2026,True,133,zkproof_0133_hash,HR_SIGN_0133,CONFIDENTIAL,CONFIDENTIAL,bdbdcd35c57c178e6e43a62e2752d29834078babc2a1991ec60e8fc4f4144119
0x2a3091b1fb8ba514f9b127ec38b5f0cbb4da4979,EMP1135,PGLQA YJGFTN,Finance,Engineer,97,32,79,77,60,75,3,No,5,66.6,No,2,0x53e3f85e4b14b7f85b77f07ca1e89171a130a5c3,0x25678a874401a063ca5aa633dd68c2ed486fdb02,No,2026,True,136,zkproof_0136_hash,HR_SIGN_0136,CONFIDENTIAL,CONFIDENTIAL,11c645205f6427549e2130358386e238c43a7b0745ec481bed0b99e82dcf5367
0x7c4c8bbef6f2f1c058d15d463bf8b589858ae1e5,EMP1139,WRRVV LNJEKQ,HR,Analyst,62,32,49,95,60,94,7,No,4,60.2,No,3,0x501bfe6440fa4a7b9aed9d698189f6637cd67a00,0x2864a6e49fe8998e991d07a20298fa0f26f09c68,No,2026,True,140,zkproof_0140_hash,HR_SIGN_0140,CONFIDENTIAL,CONFIDENTIAL,9f7f7e8c5dfc84edb6a74939413bbcb42379abd49f54701cb3510a822b3c4313
0xa5b193e323f46f6683d45f9f414232e397fc210c,EMP1143,RNYAR YPBQRW,R&D,Manager,74,56,81,45,70,82,1,No,7,71.7,Yes,1,0x02f4fd8fc44d79c89490104b906295dd979b87c3,0xd09f4100e05f2cae6a2f05a06081d1f9aa876aad,No,2026,True,144,zkproof_0144_hash,HR_SIGN_0144,CONFIDENTIAL,CONFIDENTIAL,b42ec049f04149e32ebefb026635c100b5f186ef00d1fe08544b264f2b7ed2c5
0xf1732bea15abc2e8c4c45e45f2021a516ae579c2,EMP1146,RTPON SEFOVN,Engineering,Lead,78,38,96,83,77,84,13,No,8,79.8,Yes,0,0x87d330fac1de298f2f9f560929c0c3e1060b154e,0x5cfd28461956a9e8bebb545df0fef5e4e779a846,Yes,2026,True,147,zkproof_0147_hash,HR_SIGN_0147,CONFIDENTIAL,CONFIDENTIAL,ab0be4d04e7215310c6e15a1178e0182ef3b5b3623d30e474dc98746130b50f6
0x90e79a11a57ebd2196c32d0246f4e8910827c73f,EMP1149,SFRZL EXEXBQ,Marketing,Intern,82,55,71,43,68,54,7,Yes,7,58.9,No,3,0x94ff394bdf59538afa954f41c0e47a094c6d48d0,0x979c0f548832a679ea18c68280b638120e63f967,No,2026,True,150,zkproof_0150_hash,HR_SIGN_0150,CONFIDENTIAL,CONFIDENTIAL,322b9293a3bf4fb39caf77558c8aacc78e3621bf8706c91d75ab143233ae1794
0x2e857e72bd531bf5f84fab09c6206306a553cc80,EMP1152,BKGFN XAMZQM,R&D,Coordinator,84,49,68,89,71,71,18,Yes,0,62.7,No,0,0x3db9b130671a9a6ab4b6ae27c3dd6c4ebdfa1c8f,0xc7130b3e12ca8e7e0bfaa0c1d2e02e121f6db95e,No,2026,True,153,zkproof_0153_hash,HR_SIGN_0153,CONFIDENTIAL,CONFIDENTIAL,d75e98b1a0fd64157fb22d5003d6ef42d97022aeb8b899dc358fc68862d6858a
0x0f7e903226281dc7b36980b3249b9e28e7b4eaea,EMP1153,PPPMV MMESAN,Finance,Analyst,64,53,97,93,94,60,16,Yes,7,76.3,Yes,1,0x4b264495a88db1bb04ac51efc57c57e700668b23,0x813ff89a14b52ec564c8790ee31d46e409c9ca49,Yes,2026,True,154,zkproof_0154_hash,HR_SIGN_0154,CONFIDENTIAL,CONFIDENTIAL,3b31c63a351558516c076b9f6282a8784d35ea3c9a4527b6d649af070379afb4
0x0fc0316012db29a2e6b6e73311997dcfb39f080b,EMP1154,LEXBQ GLUTKU,Marketing,Analyst,74,45,84,41,61,91,0,No,3,73.4,Yes,1,0x75590e16812ca416a312ceaaeadcbfc5883b4605,0x888e33d6d4010e29ec1a8194e08ae14f361628f8,No,2026,True,155,zkproof_0155_hash,HR_SIGN_0155,CONFIDENTIAL,CONFIDENTIAL,482ca367840741fa093093c8cc8c5f46b61066b1c9bc76a46044eb701a0c2a56
0x5834f529673b89201df7ca6775c19b7737c420bd,EMP1156,CECPN JLOOEJ,Finance,Analyst,69,40,81,54,87,58,22,Yes,2,67.4,No,1,0x1ce90bc9cee586fb2d497c9b9ca46a926340486f,0x0cba7cc38eefa75e3bc93a970edb9043b006c553,No,2026,True,157,zkproof_0157_hash,HR_SIGN_0157,CONFIDENTIAL,CONFIDENTIAL,a32709d58cda19801f952e7c7ef233e6cd2b79a393045e5032959c7cb9bb17a7
0xceca4fe4b87380f8b0f6d6aa7c82d6d25b22949e,EMP1157,VMJTJ WKAVJT,HR,Lead,67,52,68,68,57,93,7,Yes,6,67.1,No,0,0x499d6c5a872864e1e659796107a346f94b4c4e96,0x4e5810e5328c2a995bc5802e4bbbefb35dfde1d8,No,2026,True,158,zkproof_0158_hash,HR_SIGN_0158,CONFIDENTIAL,CONFIDENTIAL,e15a3e211a1abd12fab9d9126004fb4832d4c7dd89023e4479cd56d66135999e
0xe6381187f42fd410ba388429f06a06fa9997d2f1,EMP1158,AWHLA RPXLTV,HR,Manager,69,52,85,71,66,86,10,Yes,5,73.5,Yes,2,0x0ccd5b018163eb3eccc0b3b303fe39e8bf22c2f1,0xc38228bcdbc132be29e5b1936c36a08866a2d3a4,No,2026,True,159,zkproof_0159_hash,HR_SIGN_0159,CONFIDENTIAL,CONFIDENTIAL,dad8f75918bf0c82fc247c4e1a884487c48065e079c7ae3d2f70e78f152e3a61
0xaa21d3736ecb49c2163ec3d300d86e010c05a5e9,EMP1161,IXDKT AMFWSP,IT,Intern,73,38,78,67,86,78,12,No,3,72.1,Yes,1,0x55fce149b92a77c26bbd15b050be9d4c0a74f1e7,0xa2bd8ed9d4d6f1d25fc1fe342231321fdb15d358,No,2026,True,162,zkproof_0162_hash,HR_SIGN_0162,CONFIDENTIAL,CONFIDENTIAL,35b7ba11ba9f35d0e9ab6089930aa9236ad633fbd62e7674dcc58ead5ce8bbd0
0xf2c064ee2643f43121908b0f943bb162dee2bfb2,EMP1163,AGSQC CHFDFB,Marketing,Lead,87,52,94,95,96,77,12,Yes,6,80.5,Yes,0,0x8b0386c44591280d108d5256ea91a29857c477bf,0xf29a3844c56559fd2706ac4a28933b4510aa7895,Yes,2026,True,164,zkproof_0164_hash,HR_SIGN_0164,CONFIDENTIAL,CONFIDENTIAL,0e9a876fc18730748b14b05de4160fbcfbc6cbc27e67508af7225a1396bb846c
0x15487c337143749f1a108852954cb9029c4026d9,EMP1167,FBCOO CHGMUA,Operations,Developer,63,57,96,50,83,92,5,No,2,82.8,Yes,3,0xefeac7cdb4591715d60e1687f990401e2fc37606,0x819c2e24e4ac31e14cea5aec1d8b47b4b14ac641,Yes,2026,True,168,zkproof_0168_hash,HR_SIGN_0168,CONFIDENTIAL,CONFIDENTIAL,645b12c44868d8ac5cf04868b7f4f22f57da0925d944963d53a9ea430f2f7fcd
0x3b7a34a557a5ed15581f082f773752e5760a2b9c,EMP1169,FVTPF QAVMZL,R&D,Manager,96,30,84,45,88,68,22,Yes,6,72.2,Yes,1,0xf6c8c253adc56d444d3a6fd945e869e805e343fe,0x78c6c96af93af0680ede3e0c569d196f95068192,No,2026,True,170,zkproof_0170_hash,HR_SIGN_0170,CONFIDENTIAL,CONFIDENTIAL,b6eb25f3977d6489a28ad653b34bb2dea8796058db866ebc4c0916e31fdcc823
0xae005f9bb7ef197d6ed93a2e45427768f94f4266,EMP1172,LFYCF KLFTSW,Finance,Manager,79,45,49,47,85,95,12,No,2,65.3,No,4,0x9905276c973857a99756be90a92ba22de8246daa,0xf91e1d4a7cd68d24a7bd6117fd1e254c43e25ac3,No,2026,True,173,zkproof_0173_hash,HR_SIGN_0173,CONFIDENTIAL,CONFIDENTIAL,12cad5f4854bea6cef404edbc7d3b17d7cdbee6a6bf1d5a3258f7d7a82791458
0x4c12c44b13995427f7aa4ba4bf347c8ab28e9a44,EMP1177,JVJVW UIEXPO,Marketing,Lead,82,38,68,45,90,98,2,No,2,74.8,Yes,2,0x926bd282715b5b5c580badb98cd439a04566cb72,0x85ff5dbb92cecbab29c090c567adea39f59e9194,No,2026,True,178,zkproof_0178_hash,HR_SIGN_0178,CONFIDENTIAL,CONFIDENTIAL,20831c3b6b4645552fd4aed347e52c5cfae1e9f24825dfbbe8c222c8a09e96ef
0x5ad7033e9610233e7a895a849e26a3e6d4cd0380,EMP1178,RAOUE VRDPVX,HR,Analyst,88,47,61,44,62,85,14,Yes,3,62.6,No,0,0xd749186eaf90be9877d04bb446663dbfb8ff219c,0x118eb098d75c1e5035902a0b82b70b43545ade58,No,2026,True,179,zkproof_0179_hash,HR_SIGN_0179,CONFIDENTIAL,CONFIDENTIAL,692b2381ca9ad14335b69f132a22fedc1ef6782d2b31a93f1fceac5500e13950
0x9bed09802650a2af3809e33cf64c5c8bf9c50e84,EMP1179,UDMZG HWKRAQ,Marketing,Analyst,71,50,67,98,79,61,23,Yes,2,61.1,No,0,0xe2929f150d0e9d56ab05659cdc4569c9d30974d1,0x155e74bd9326b0baf83defcdd6430191841603af,No,2026,True,180,zkproof_0180_hash,HR_SIGN_0180,CONFIDENTIAL,CONFIDENTIAL,463ca3ebbdb059bd362bfef5491793e774a09b614bfd501d7f5f8adfd2004c33
0x2b2162f3982c8ae1fe3d544ce024669b4d82e33b,EMP1182,DAMDT ZALBZY,Engineering,Analyst,86,41,68,80,82,56,9,Yes,4,60.8,No,3,0x7ad980fbc73f683785421d548834c3068c7b9a61,0xd45ee5b526b646813996ad5bb957d60b8eaebdf2,No,2026,True,183,zkproof_0183_hash,HR_SIGN_0183,CONFIDENTIAL,CONFIDENTIAL,04bb377394506a7ce0f5fd9673155d6ec3e8408e19b2b3640cd5d7791634247e
0x6fcd69f7d4c188b788f03e4779f9dd14c6fc34bb,EMP1184,ZXTFK TZAOFI,Finance,Coordinator,92,41,92,76,58,53,14,Yes,6,64.9,No,0,0x2b88d5ff16c54252985347da68502413b9f6c647,0x398df95a32d72fd5192e5e9d888e6c350610b596,No,2026,True,185,zkproof_0185_hash,HR_SIGN_0185,CONFIDENTIAL,CONFIDENTIAL,9b1c6b96dfdc189adaa6798a713ae5aaae017e09000db90cdbe6c62848b82e07
0x3e1fe53fcd2deafa2ec6f5ce114017cdfa2f98d7,EMP1189,UWIHC ZXZRER,HR,Developer,97,53,49,43,96,58,3,Yes,6,56.8,No,4,0x44f9df03f2554ada71e5a797fbd61d5a40ddef66,0xad83d1cb92e1f6a881f1b4e9d804e7b5807bcbe6,No,2026,True,190,zkproof_0190_hash,HR_SIGN_0190,CONFIDENTIAL,CONFIDENTIAL,e570312c003063209d32b973acfd4e2cee7cc3f8d2b6c3623250e8aada2da80a
0x4c9044cbf81a5fa123649df05e2e7d0ac1b2999f,EMP1191,IBVWD EMIMIX,Finance,Manager,84,59,90,50,84,95,22,No,9,82.2,Yes,3,0xf79feecd591fac1f59f41d0c1c862f372ce7c81c,0xeab19bde4bf452ddc8772ba31d08225fa58f176b,Yes,2026,True,192,zkproof_0192_hash,HR_SIGN_0192,CONFIDENTIAL,CONFIDENTIAL,2478052c67179be219ca034c81c36914e7503eac1a62f3912eeef45cea504712
0x0a27e614d4e6787557dc154d1cd845ea6aa0c319,EMP1195,GMQYH XPPOCG,IT,Coordinator,60,57,83,65,56,99,22,No,4,74.5,Yes,2,0x15a190c10e0c8bada1a15559872e2894fbac32ee,0xc4709b7edb7f2619d510be51544cae57d28d2337,No,2026,True,196,zkproof_0196_hash,HR_SIGN_0196,CONFIDENTIAL,CONFIDENTIAL,b395869a9e09a3b97bfb80014748c7ca81d56cec4f7d5edcbe8fe378e823d1cc
0x4f11f07905bd8669bfa8e623bb7cbdeb05c0313f,EMP1197,GEDCV EBWGMG,R&D,Developer,77,45,53,44,84,64,16,Yes,9,58.1,No,2,0xfb646103819460cdb3d3bb55cfa376a3ed14b6a9,0xca8e94e6669e2a41cc32d6dbdb402d2afbf52e78,No,2026,True,198,zkproof_0198_hash,HR_SIGN_0198,CONFIDENTIAL,CONFIDENTIAL,eaf7c7574e59b989589d9d239f26c958a87a16d9fe409d35501e89736c98c825
0x5b575244dc75ca22402b7b4bddf1405399c1f189,EMP1198,BEVKE RAWFJP,Engineering,Engineer,82,30,53,68,69,85,1,Yes,6,61.1,No,0,0x598d2ba51f9a1f418af7099c8d9dee576625f4d7,0x362527838bd52f4f0d9074b31117051a282e6e5a,No,2026,True,199,zkproof_0199_hash,HR_SIGN_0199,CONFIDENTIAL,CONFIDENTIAL,c75d63b39db581d1891ebe56bfd4c8f9bef5a2474cd0a92f3302c4b02cf6ce70
0xff5dba9ad2fdffafa28b5e7d097232da3f974bb6,EMP1199,CXSQU YPVZNV,Marketing,Developer,89,44,99,58,84,56,13,No,1,73.3,Yes,3,0x818f47dc42d46be0c7f040aa086dd359ba84af38,0x15daa408134e6bb469df9783b4146954a1d00110,No,2026,True,200,zkproof_0200_hash,HR_SIGN_0200,CONFIDENTIAL,CONFIDENTIAL,e0b9f7a0b05f5b344bd6bc3326b3c4976bd5292797c662994f17cf57d1cb565d
0xddad9c4959161c80d2110a3edaa266ad0745f909,EMP1201,SXUOX EVASDJ,Engineering,Lead,70,48,73,75,63,66,3,Yes,6,62.2,No,0,0x4ae556a77c4f1918c555e9de436fce4604bbdb9c,0x1e456e929986945ef26bc5aec6e41f3c4c25f66b,No,2026,True,202,zkproof_0202_hash,HR_SIGN_0202,CONFIDENTIAL,CONFIDENTIAL,cb3e5974151fcc47363e1e0c4fce153e1842ce22f9c4aa44cfeb2984fb64e896
0x89649e63be7b8e7d17a4684fc183176d3706bda9,EMP1203,VVASS UDHRLA,Engineering,Analyst,95,42,89,42,92,92,18,No,6,82.2,Yes,2,0x91d234f2502ec479e5ffd4a508fe2772b682d4ca,0x6a0cfbe908c1d305cb06ab35dc3b43974b44c7ca,Yes,2026,True,204,zkproof_0204_hash,HR_SIGN_0204,CONFIDENTIAL,CONFIDENTIAL,eddabf8e24e2f845c3ac951fa133c65e01bcc615432c491e1af900dd4390a026
0xc0ac132e793e69f4fd3e24d4b41ca843ed5456ed,EMP1204,VBZVB SNJLTB,Engineering,Manager,78,39,66,62,93,75,10,Yes,2,67.7,No,4,0x8ce0ccad673daae224e43aeedaa31ef8b17b7a0e,0xa5601c84487ad496ec78f4b62bc06a63d935c465,No,2026,True,205,zkproof_0205_hash,HR_SIGN_0205,CONFIDENTIAL,CONFIDENTIAL,48e866ac38f9840bd6c577e588b5ff6d8c824774745b8b04a6841cfa4fc76a2e
0x8df73bf5f46d94c0389413d3d71dfc41f729dd28,EMP1205,WGHTB ZJYUGM,Engineering,Coordinator,92,50,68,79,61,55,13,No,3,56.2,No,0,0x8f3f5929527ddb007de90e81cc7c05ed10346862,0x9b204c899f7c75ed0dfcc00049b3a5daa8faffc9,No,2026,True,206,zkproof_0206_hash,HR_SIGN_0206,CONFIDENTIAL,CONFIDENTIAL,24884a3162e4ad55adebbccddd105097c7f114f64a4840bbbff1d25a362cee31
0x1db7e449940191f4b69d741f5d78515b2243feac,EMP1207,SXKNR LMSDBY,R&D,Analyst,86,33,96,48,74,48,20,No,2,67.8,No,4,0xe7c6b336cb44a3f45e73fdcbc89bc30de3c4192a,0xd69a2f2eeaa5f4a567e879ca5d66a950768fff04,No,2026,True,208,zkproof_0208_hash,HR_SIGN_0208,CONFIDENTIAL,CONFIDENTIAL,c6691bdf49835b4145c8a4fb986f031348f62d832db35c2584330e5c43065ef9
0xc4432fc6223a5d659dbf589be997ce0efad6ad2d,EMP1209,KRTCW XWVUXT,HR,Manager,96,56,60,84,55,79,14,Yes,0,58.7,No,4,0x8d4097e749ca7e524444e210b1b56e8d8c75f836,0x072fa2d7304a3b161e460ec57903800d66c1077a,No,2026,True,210,zkproof_0210_hash,HR_SIGN_0210,CONFIDENTIAL,CONFIDENTIAL,fe03082dea9ca6affcf0ad0e5bd6988a5c57c602dff785ebf0fc06cf8ed585ef
0xe41afa3b161bb0edd6925af3a36cce620b38c877,EMP1210,VPMYM VVIINQ,IT,Engineer,79,38,69,47,97,55,9,No,3,63.8,No,4,0x7b601b824686532a434eb52dcdccfab580349a3f,0xfb65ef0eefd0e45c492fec38383a2c8bcb77a7ad,No,2026,True,211,zkproof_0211_hash,HR_SIGN_0211,CONFIDENTIAL,CONFIDENTIAL,a202cf6314a0e6ae37c24c0fe63b55314099aa7a10a52c8b9328ebe2fc38e782
0xe8a0db0777bd8ffc66f03e4f07222c30980a0a68,EMP1211,MEJOE WIQFMB,HR,Intern,67,51,57,95,66,70,23,Yes,5,57.5,No,3,0x95daf28a32dc6ab06ad5f8962d8d9d63a4fb7b3f,0x59bdb6c4c78143d65e1f91bbc6522e3273a848e8,No,2026,True,212,zkproof_0212_hash,HR_SIGN_0212,CONFIDENTIAL,CONFIDENTIAL,4b5045672afc8b88eacfc242998663016048418866498c249906fe804ef6f4c1
0xc7ada5092de40206a22f3e6417cff39a07a09580,EMP1212,IOEQP UWMYSW,HR,Analyst,94,38,72,48,55,54,4,No,7,56.7,No,4,0xb6db5a106334281e642a0152a6b65ab4c36457cd,0x32e13be9ff251a81373be69ed77bce0dc149ff76,No,2026,True,213,zkproof_0213_hash,HR_SIGN_0213,CONFIDENTIAL,CONFIDENTIAL,68140a662c5d5b37677ac285f7a13509fed6c3557c16b9d059327f71e8c5b92f
0xbc748151e89a25f7e1b3d714e8cc46dacbc6fd4d,EMP1224,CCRTL BUFXLY,Marketing,Manager,60,46,72,56,56,63,7,No,5,59.4,No,2,0x70768da69fe29012a5c644f8c3b7911e113d5e84,0x73a23387ca65fc744a5b327596457151f470cb52,No,2026,True,225,zkproof_0225_hash,HR_SIGN_0225,CONFIDENTIAL,CONFIDENTIAL,234899869d09474e19fd966288a66127803faacb73d697b12b977b483cc17f8f
0x34aebce518f7bbf270b9baa2e1ad5cb41ac8fdc0,EMP1226,DMAZA WOFPIP,Marketing,Engineer,99,55,74,83,69,99,2,Yes,5,73.6,Yes,0,0xad190d419b675296299ebdfa5f0ebacb0f5c955f,0xf1763350d85b3c80b597efd2ba1ae5068b190cd9,No,2026,True,227,zkproof_0227_hash,HR_SIGN_0227,CONFIDENTIAL,CONFIDENTIAL,5b371015c7b10a16cb007454c518e6011573db985c2c510abdcf3d4eb2c35180
0x2385a0e5d471b281ae2c30d49ec29d6e2f1fd782,EMP1227,LPAXL VGNLRT,R&D,Intern,94,55,90,73,63,41,11,No,6,61.5,No,0,0x5be0a38a46e609d24fa6049af436af6f9192995b,0xca885bb3de6e071b1e9c0ae25722bafd0aef1f6f,No,2026,True,228,zkproof_0228_hash,HR_SIGN_0228,CONFIDENTIAL,CONFIDENTIAL,d0325bfff2ff80f3a261562c6069199bf634ecad3d77c019edb9ce85739f1445
0x97916639b618ce62b39d584cd944b879a8ebbf14,EMP1228,TMDEG TMUTOZ,Engineering,Lead,87,41,69,91,61,63,13,Yes,9,59.6,No,4,0x272beee6baba90ae797bddbd5de4d9712fe9aa47,0xd072240fc15a5c3b4001d30b9d99e85cf346fc81,No,2026,True,229,zkproof_0229_hash,HR_SIGN_0229,CONFIDENTIAL,CONFIDENTIAL,b667df2dc40b038308a725be24dff67fba4eed8b054c9e27774e0f77fd26167c
0xc1c698f2c8c0d673007ec091ed1869b8f22c94d7,EMP1229,SYHUM ZPOMQJ,IT,Manager,98,54,74,48,95,72,0,No,8,71.0,Yes,1,0x5aa789a8ce2767e16ab160ee555565481f2177cc,0x0089a3ae3906ae28faed354c00bdfc69570bfced,No,2026,True,230,zkproof_0230_hash,HR_SIGN_0230,CONFIDENTIAL,CONFIDENTIAL,2ff55ba347f7b845295421024f043ed5b0ade8b6506ac5a57502499554304683
0x85ed4ae06a8e193e77f23d83713fe0108036d104,EMP1231,HKPEP SNLCDC,Operations,Engineer,77,51,67,73,99,78,12,Yes,4,70.4,Yes,4,0x4f284ebeae753f871b7c6e69230c269f1f379918,0x6c126904a74d48641f69ceccf0506da0efe2e10a,No,2026,True,232,zkproof_0232_hash,HR_SIGN_0232,CONFIDENTIAL,CONFIDENTIAL,cf5f1ac9597d4c9dceb72d4bc6524bf65110468a7d248551f07b344e66f7ca7d
0xb90bb0e907d944428b05228fe4a15821bec015b6,EMP1232,ONFZW RHDMZQ,Engineering,Engineer,89,53,61,46,56,54,2,No,1,51.9,No,3,0xaceb3c4ae8476d61e1a9c8263229bdaa7ea6cf9c,0xeb6c0540b90395924dd2751a6ce84d34cb6b1f00,No,2026,True,233,zkproof_0233_hash,HR_SIGN_0233,CONFIDENTIAL,CONFIDENTIAL,c6c169110e7d6cd1bebfb3cd01308fb99455c10981e3d1255537d39647919816
