wallet_address,EmployeeID,Name,Department,Role,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature,BaseSalary_masked,ProposedSalaryIncrement (%)_masked,zk_input_commitment
0x4ada6a45a3115da1a59536b803f140d6c762e898,EMP1119,RDOSD GMLBCG,R&D,Lead,66,33,24,65,86,42,21,Yes,2,39.6,No,2,0xa9100d902c512d9462abd16cb649ee803c6c24f6,0x8fe154b4542ef67198a913e211ad57de4339b6ab,No,2026,False,120,zkproof_0120_hash,HR_SIGN_0120,CONFIDENTIAL,CONFIDENTIAL,af890c54330cb6c17d7371691d4de445991168f02d813829b0280e2b35662b8d
0xe475972ad2cea8534a5642ca65d753d098d4f959,EMP1121,MDHKL LIYFGX,Finance,Engineer,73,38,28,96,97,94,4,No,1,58.9,No,2,0x62b6bd0fc352ce9c12af14e8419c5285783fe1c4,0x06dc35703b658aeddf0956d47096fe09908e68bb,No,2026,False,122,zkproof_0122_hash,HR_SIGN_0122,CONFIDENTIAL,CONFIDENTIAL,35c864308a707ffe9b5b0b124ecb95911dd34e3210b203974bfb746561d4ff2b
0x6310c6a4aeed8073cc52a95efbb4543754f88616,EMP1122,UCBFQ JSQPOF,R&D,Analyst,96,35,15,94,72,73,7,No,0,42.3,No,0,0x4f395be703dc263d9122216fccc333811a17717e,0x7805206e59bd356f1f83757d18b6b2c11f74d653,No,2026,False,123,zkproof_0123_hash,HR_SIGN_0123,CONFIDENTIAL,CONFIDENTIAL,d06226def2b2142326a8e0734b4b5251219cb2b9d815154f6444ca0ec2512c91
0xe03d3ec8d5035f8721f5dc64546e59ed790dbcb3,EMP1123,BXBLF SZEKMG,HR,Developer,79,54,4,90,75,45,20,No,3,30.4,No,1,0x5f86f30f3e841a59a3b428d0f7ce8861513e5d6d,0x460afe0ec6b14cc1cba65bdb386693b6da4c43b4,No,2026,False,124,zkproof_0124_hash,HR_SIGN_0124,CONFIDENTIAL,CONFIDENTIAL,3d63f771c1236abdb47294d00aa1feeb8f7fa0756723c8de182f729b9276897f
0xc2b3b044edf521e7d86317941519461ac20523e1,EMP1125,RNAZT UCTAEJ,Operations,Coordinator,68,47,20,45,56,97,10,Yes,8,49.1,No,1,0x6ca99b797159820d3f0c98636e391df0bc9ca443,0x5b985a62938c373c0a7a60f27f39cef46cb66a8a,No,2026,False,126,zkproof_0126_hash,HR_SIGN_0126,CONFIDENTIAL,CONFIDENTIAL,20cd5321252eae3aebbc16ffe0ce74f115af6bdf6ff19d1539c0b125dbd6c295
0x0b26e9546c549815df9cbb5618f6f5b8035fcbdb,EMP1129,JJIZZ RZQOBG,Finance,Analyst,97,49,6,57,89,81,19,No,7,45.2,No,2,0xece457ebf2225037af7e18d20d0b28cba32babfd,0x3aeec522297ff94868dcfd3d5b22d2d220dae9c6,No,2026,False,130,zkproof_0130_hash,HR_SIGN_0130,CONFIDENTIAL,CONFIDENTIAL,eef6c4f12863e782d6bb0f44aa9f2a4e72c1ed131fa4d72fa086bca4f695aa77
0x3ecb56700665689ec10499d96bc69bfcf5d8621d,EMP1130,MYEMX GLTBPF,Operations,Coordinator,79,47,4,66,89,73,15,Yes,0,41.3,No,2,0xa17b8acd3615b7e4f805d9576d72609c138a3487,0x214149e3163f8171975a4f9aff0b025ced098c71,No,2026,False,131,zkproof_0131_hash,HR_SIGN_0131,CONFIDENTIAL,CONFIDENTIAL,c0ab4bd08141cfffaaae816d66e7ab654c5b0b0476b48f2c2ce965881f0d45d4
0x2d17a3c762154129d59824c0f8c40378fccd08ab,EMP1133,BEAAA NBYFUV,HR,Analyst,69,44,42,64,70,45,1,No,6,44.9,No,0,0x03dd6df87362000c4dae3a9d30ed0522fc420c99,0xb4095d0077069fe1532afa47231659760b5c4c4e,No,2026,False,134,zkproof_0134_hash,HR_SIGN_0134,CONFIDENTIAL,CONFIDENTIAL,6a7af37ee3674ff18b07f5802cb6f627dc8e6fb68de4c7d8b33e27374ef5417b
0x5c05a5a5c357bd65b636dafd550ead894890aca2,EMP1134,FMOMI PCPCDO,Finance,Intern,92,41,0,96,61,66,4,No,9,32.9,No,1,0xadfe8cbe5631d2518f86326de4266af2f8665ff3,0x6e3c62e286fcae0960850e139d3002efb6628ec2,No,2026,False,135,zkproof_0135_hash,HR_SIGN_0135,CONFIDENTIAL,CONFIDENTIAL,f0b798031280b35df28a61af97de1c7415dc621c9fc0c9826f78b1aab1f4e9cb
0x80bcc0a94a5cd844f653695c19cdac1c0de69844,EMP1136,YODZG SMURWM,Engineering,Coordinator,73,44,37,87,95,64,22,No,3,53.3,No,2,0x66c6fde988fa039f15f1114e1ecf37fbe9fac3ab,0x922133fe2ec3b8c386a79a6eb8538c6e50d4b96c,No,2026,False,137,zkproof_0137_hash,HR_SIGN_0137,CONFIDENTIAL,CONFIDENTIAL,fdda7413443ec6a31ad1cc577b2237dc171bf724a31f41e84ab7cf5ce9915bf8
0x281f42be7c8f196ad3cde6a3a2ee6f78e0f28543,EMP1137,AZSVC NFQPMU,Marketing,Coordinator,72,52,5,79,84,52,13,No,5,34.9,No,4,0xa96d7ea7e4c18f086ea575aab1064c0c1123c933,0x59372c8fba716f6acdc22c4c1eeb10d563e5d330,No,2026,False,138,zkproof_0138_hash,HR_SIGN_0138,CONFIDENTIAL,CONFIDENTIAL,1a3200102404b1d209f42db62fa49124a0117f79713fac8b8fad6b3814db66b6
0xa32850b96e893e560e22cde42c1b5b98d053ba3d,EMP1138,OUBAT IGEZAJ,Operations,Manager,66,47,15,61,87,81,16,No,4,48.1,No,4,0x256e0e41e0d91cac90fc2e203fc970dba8bc6fcd,0x00d9b0b5d00b0ca96f1eca735ab2e38aa35e203e,No,2026,False,139,zkproof_0139_hash,HR_SIGN_0139,CONFIDENTIAL,CONFIDENTIAL,2553f43a3014df93f8a9fc17ca98ff9646f223e1e85f0d3537429efd3cbe6a84
0xe45de1cf53244f90346db8e081068121be1ef165,EMP1140,ILESI ZDWAFR,Finance,Lead,86,38,1,89,59,84,6,No,8,38.2,No,0,0xc000904168406c2669d6080a2be4afc1d8f39a77,0x00402e9ee9fa6255e6b90b32f594029066bb1451,No,2026,False,141,zkproof_0141_hash,HR_SIGN_0141,CONFIDENTIAL,CONFIDENTIAL,d792fadc6e520966dcdc198c16cffe243bbc55518f33678975021110c44bd06a
0x879e2ffcdc581d539c8164bfa47ec00baf5d6138,EMP1141,HSOEM GBRNOS,Finance,Manager,61,44,5,90,71,51,6,Yes,5,32.0,No,1,0x81142cf1aff2004d5a91cf89443824b4ea03dbd2,0x891009cd6da1baa1242740ff3ea8740c48957797,No,2026,False,142,zkproof_0142_hash,HR_SIGN_0142,CONFIDENTIAL,CONFIDENTIAL,4a8c8040645957ab752d1b768b86e92712e52465e154b5521e262031b8122d72
0x9ae6e8863809b5dd9f19b05834a8b9ce6847bed5,EMP1142,BKGDT SKPXTC,Finance,Lead,95,42,33,44,60,81,5,Yes,6,50.1,No,3,0x9df920946e55d70fc2e81884676385f62c7a6251,0xecc6428dc6fdfecc064c138d1db64bcac601070a,No,2026,False,143,zkproof_0143_hash,HR_SIGN_0143,CONFIDENTIAL,CONFIDENTIAL,133d87163e4739492cc1198e6accfb0712bbb5e1b0bbe6828a7ec09330d21c7b
0xc4183f99f20c9d7a900acd614718789b213f1e66,EMP1144,LCDKZ MMESSD,IT,Developer,68,50,33,84,91,99,17,Yes,1,61.2,No,0,0x17aac4faaa8083d75b15688b636d085367a5b2d8,0x879da5b27b90594ee79b653206bea6bd0dfb38bf,No,2026,False,145,zkproof_0145_hash,HR_SIGN_0145,CONFIDENTIAL,CONFIDENTIAL,635952d2a9f8b20fc4afe494706ae6305da868f44eb35c768e653a2ae20947e9
0x3b710148abed915a922a79546a75a4adf7dc5d6c,EMP1145,IKIAH XYHFKQ,R&D,Analyst,82,40,33,67,82,99,20,Yes,7,60.0,No,3,0xfb507e1e1382b6acf6d202c26229d35ebf5e2b3f,0x1e1c2d9268d0a8af05b80fd11b3aa9805814f97c,No,2026,False,146,zkproof_0146_hash,HR_SIGN_0146,CONFIDENTIAL,CONFIDENTIAL,3557cf012a08ff2778c0ba251cf39ac54b275b9a35cc0b06a9229f71a189243a
0x0ab8bd2957a28953f451764b35dcd029758cca9d,EMP1147,BNJUS NIQKID,Finance,Coordinator,69,33,24,44,73,42,10,Yes,6,37.4,No,1,0xcb1966f18a7c99184d9e3afa6c7d271047abedf2,0x0fa31cbbd0efd98bc84f58ec5d1e31cd0f4b6a19,No,2026,False,148,zkproof_0148_hash,HR_SIGN_0148,CONFIDENTIAL,CONFIDENTIAL,055ac4a7bc1241a5f3f4b5259d7df02832e1ade9e3eb5d04e88777847bb61ea3
0x38174f087dd7c5d85e31a006807932470c11b4d0,EMP1148,PUAOH UGTSJA,HR,Intern,82,55,1,75,91,54,8,No,4,35.2,No,4,0x0f57269119dd794c06020a46d69b514d306d8cb0,0xa20b4bd810ffccedbfd4ced45aac85ff10f1168c,No,2026,False,149,zkproof_0149_hash,HR_SIGN_0149,CONFIDENTIAL,CONFIDENTIAL,b4fee0b93a312057c835c5efeb3fe5ca433595d923c61c35a83cedd4622a22d0
0x22a1511a5c884111bf2a1004c751264336048928,EMP1150,UPZDO SEOTEO,Finance,Engineer,97,59,14,66,92,83,22,Yes,1,49.0,No,2,0x643c958293df1e3d9b2413e5dc84dc88d57c6e86,0x0f32f4dc87e25c4d8398269604e3b4a5680d3ef8,No,2026,False,151,zkproof_0151_hash,HR_SIGN_0151,CONFIDENTIAL,CONFIDENTIAL,38323245e10b219e619acc716f00c35a2c5b89295a5fa36540e2ff1ea3dfea5e
0x31eee75059ecb77c53d78e0444df30d5cf9707ac,EMP1151,LGWDE PDKVCC,IT,Lead,96,36,4,66,68,50,14,No,2,30.4,No,1,0x0259ddc94b6144e92dbbe62984d4786224704cf8,0x8375eb1a5afd5fa4f294ab8f90716a1a67fd9184,No,2026,False,152,zkproof_0152_hash,HR_SIGN_0152,CONFIDENTIAL,CONFIDENTIAL,d5ba665206baed6164443530bc3c292ac0f11bda4a636eb811641e4ab80c4c30
0xcfac4c757cce4445d5f6062bda0f2549225fe39d,EMP1155,CEIVA XBWSAV,R&D,Developer,92,55,36,86,94,41,12,No,0,45.5,No,0,0x18f6d3d59657832c9529fd4c58db4abca67d1e42,0x53640eec02ab0960afc6128f7fa3aefe0ea86810,No,2026,False,156,zkproof_0156_hash,HR_SIGN_0156,CONFIDENTIAL,CONFIDENTIAL,73f987adaf618c4139cbdab0d9b8351d8b5383d36d596161f1c317311babe5fd
0x0156399287b66376593a70df4134b634422dda9f,EMP1159,TMYSX YLCBJG,Engineering,Engineer,71,44,13,78,92,42,19,No,5,36.7,No,4,0xfd20078ba49f4ac4b4cbf21e7c003ee980d353d1,0x6fb7faa9d8987e5b322b6f8d6d456215b13697a0,No,2026,False,160,zkproof_0160_hash,HR_SIGN_0160,CONFIDENTIAL,CONFIDENTIAL,240e5e73768cdf17a5625704c3d532caa01c2744038c5080277bd10550cdfb17
0xfc581b0a8ecaf2bbd6a942240d3a7234bdfb5020,EMP1160,NCUGP NNGWJZ,Engineering,Lead,61,50,21,89,81,93,4,Yes,2,52.7,No,1,0x1914ebfd6965721675be527f425a6da228e8ad76,0x0874b13e5553a194772499cec3c412ee58eb68cc,No,2026,False,161,zkproof_0161_hash,HR_SIGN_0161,CONFIDENTIAL,CONFIDENTIAL,ef94f8ffb7cbfc485d32f4f741cd7907b05e3060790f57a573283c4400872a1e
0xa8da57d953b5b240fcd0c62969a3e7f178cad063,EMP1162,GWCBK CPFEQF,IT,Engineer,96,30,35,43,60,60,22,Yes,9,44.9,No,3,0x8d25c2cf034b95d9aaafa26f856230ec4ca145e2,0xe3868db0e597c2909136fc3c10c53034c716257b,No,2026,False,163,zkproof_0163_hash,HR_SIGN_0163,CONFIDENTIAL,CONFIDENTIAL,79d1e6d5c79ee948b2550702ac3705cb7928f528cb09a63378b8eab4e80c9be9
0x10024904a025f2215cf87f5704b77a3674dc1d2f,EMP1164,YKIAS HNUPDQ,HR,Coordinator,95,34,39,96,51,45,22,Yes,3,39.6,No,4,0xb31d8a8361883874230fcb408f62273ab2510bd0,0x40ada241add12c59d240889efe66003e0d98cedd,No,2026,False,165,zkproof_0165_hash,HR_SIGN_0165,CONFIDENTIAL,CONFIDENTIAL,d149ffc99f37ba850c0bee6e2535b74946f6a356cb2e75de740a2a74656f4882
0x24ccd5ae2957a625c71ac388761ef5b4b3afc71f,EMP1165,VWTKL ZREPLS,Operations,Lead,71,50,34,67,74,72,1,No,9,50.9,No,2,0xa24ff4700759a14f5d046d78954dc2c0368ae4a2,0x86590c36e1c11b4312dcbaacaefe9c20724663c1,No,2026,False,166,zkproof_0166_hash,HR_SIGN_0166,CONFIDENTIAL,CONFIDENTIAL,611e3772d834773a809b0ff740e6566f8ad8c6c674517dbee3c0dc7dd6900d90
0xcdfe5f1b804c442a39a89f33204ebe288cfa2f9c,EMP1166,UCWIQ HEPYTZ,HR,Analyst,69,30,32,64,65,69,7,Yes,1,46.6,No,2,0x80e186e364dbd911b963fd5589cdd2f74aad7e9a,0xd1cb021ba84a759164adfe2e97528bbc24b98c9d,No,2026,False,167,zkproof_0167_hash,HR_SIGN_0167,CONFIDENTIAL,CONFIDENTIAL,8fc51a43c1bc246be946d33a323bdb97fd1bc95b0a4753751af2e86371b311e3
0x406f4a58ed8d9f221ae5ddf2cea92a835da07f48,EMP1168,HFGDO XGFMNZ,Marketing,Lead,86,36,27,63,52,94,18,Yes,4,49.8,No,2,0x2e09f208b1e7eaa6ce1ab6ec1fe6669e6898518d,0x78c99ff2f01bda33203912c6f4840f794f15e58d,No,2026,False,169,zkproof_0169_hash,HR_SIGN_0169,CONFIDENTIAL,CONFIDENTIAL,884518a7d59a54fde36488e1ec970ae6f0fdf78c3a5058217e75b6c0b8fadefa
0x82b899e8a10cb43552dc3a34808dafa60b3bf7db,EMP1170,RFIAQ GDZYAP,R&D,Coordinator,60,47,35,68,86,95,21,Yes,9,60.6,No,0,0x50b0f6e7ae0f17ec8dc22708e7396566ca6442fa,0x887a0b9799bc4e2367fe4b2d0dfaab711f30cd76,No,2026,False,171,zkproof_0171_hash,HR_SIGN_0171,CONFIDENTIAL,CONFIDENTIAL,d8ba6ef5ff1392da6294407995c083fd551e79a60c783821232e59b0b3ea3139
0xb75074095c182f926f67c6fdee7c6a5c61fe36de,EMP1171,JTBEI BPUSKW,Marketing,Engineer,93,41,27,65,83,81,8,Yes,9,52.6,No,4,0x59b953bbadc5f0d2b6e38218e7b6c4bcb026f702,0x72d6f9366fab460293f1985979da70ece458a109,No,2026,False,172,zkproof_0172_hash,HR_SIGN_0172,CONFIDENTIAL,CONFIDENTIAL,4821cd381592e70754d42cf558d52686b61012f3de658065b704716ef9b0dd38
0x7e1faea85a999b2f380528a48cfd7bf384dd7089,EMP1173,CUKXA HBVBKA,IT,Coordinator,87,33,22,76,61,58,4,Yes,0,38.4,No,0,0xa3bc0b7a221d686a8f9fa1cdce705a01cf1762ef,0xd263ee87d0cec355e8048411afb379c5e2a8b50d,No,2026,False,174,zkproof_0174_hash,HR_SIGN_0174,CONFIDENTIAL,CONFIDENTIAL,7d82f99232b0a7d8c0c507650c794e8fa9b1d6106abba2ffd0280fdc70df10f5
0x7313ad04c5d1273def09c9aabcd17644e3fd4dc3,EMP1174,TNPIH TBZAIU,IT,Manager,60,45,12,91,87,76,0,Yes,5,45.5,No,2,0x551c7555eab00f610770262d19755e6b85ae91c3,0x9bda0094f71e5089ded956a865261e600cbdf113,No,2026,False,175,zkproof_0175_hash,HR_SIGN_0175,CONFIDENTIAL,CONFIDENTIAL,8d7c9d801915c960aa590a9b67bb24a75592db99ada14c093e8776cc52b1a076
0xb4bdcaecd668c0d9f8079c8f62f6a7f50a8ca675,EMP1175,XBHYV XLWQYQ,IT,Analyst,65,44,25,66,66,82,3,Yes,6,48.4,No,2,0x547bce7f33fbb7496d90d7656ae5023d8334e1d1,0x1b3dfdae17d6f464ee924d54c38910b052febc8d,No,2026,False,176,zkproof_0176_hash,HR_SIGN_0176,CONFIDENTIAL,CONFIDENTIAL,f514715962bd4888e0151f4f5c30fbad0422005600abaded32dd9491d83c4ab3
0xbd6e686b5a113438914c75e73f2bf5b429922e66,EMP1176,VHLYN XRMNFF,Operations,Lead,74,48,43,91,85,49,10,No,9,49.8,No,0,0x16972d3c21673488836b42ddf0446292d666e449,0x8bba215bec22dc83d1ff56c3c6a5d23fd8fa67c2,No,2026,False,177,zkproof_0177_hash,HR_SIGN_0177,CONFIDENTIAL,CONFIDENTIAL,4b0eed467839c90704da866dd68f6021f0741763a443059bcd50785bf2844cbf
0xfe643dbfbeac8000a7dde55dd6067b2016765f49,EMP1180,DCDVQ NGKHFX,R&D,Developer,94,38,28,50,94,45,20,No,6,44.1,No,4,0x9a07f569ee6d11fe220b5bc7e2e33ea8d4e75e32,0xbe47c91173bc986a969960dc21fe665262991517,No,2026,False,181,zkproof_0181_hash,HR_SIGN_0181,CONFIDENTIAL,CONFIDENTIAL,4268e4a27baed9f7b466fa51dd073fe80f7116a135ee8041578c925075daef17
0xc2a1e4d3361ce155c5918aeb0245347af3d4862a,EMP1181,WSGPD JQVEPG,Engineering,Manager,99,53,19,92,61,53,6,No,1,35.8,No,2,0x72347966f99d28d93fdd7cb07dcb98ca04dc714c,0xa99c8f0bd7295991002cef33ef44a9f87591bb59,No,2026,False,182,zkproof_0182_hash,HR_SIGN_0182,CONFIDENTIAL,CONFIDENTIAL,a48a0a39d9e7d4f36aeb3ad2e5474450da5acb5dc090964adac7dfda17a70e0c
0xf874eaf9b90d3cf9c894397998013c174c413dbc,EMP1183,AAROG KIDVMC,HR,Engineer,79,54,37,96,85,79,9,Yes,2,55.7,No,0,0xae3ede6a493d199a6996eed85f563d54552e58e3,0x1a147f27076f9cf3a06c4f8f42c063a4122f774f,No,2026,False,184,zkproof_0184_hash,HR_SIGN_0184,CONFIDENTIAL,CONFIDENTIAL,d1458b0f2d7eaab8be4d1d0d831cc091485fd4011aee1b58ecfa4ab05a579e96
0x48514883f449e533053027783babe42fcccd769f,EMP1185,CMQSJ DEQGDG,Finance,Manager,73,53,34,61,89,44,23,No,7,45.3,No,3,0xc52486f6085988ce78fb74653224807c6668933b,0x869b7a33af306b6b1f0f597685e5753dbcbf59fb,No,2026,False,186,zkproof_0186_hash,HR_SIGN_0186,CONFIDENTIAL,CONFIDENTIAL,b2e262454ceff626699036dacd1527430d0c6ff0218349bdbfb6f5943e2b9f08
0xfcb6770b3ce2d0abb776a089d82fe75c5c62043d,EMP1186,OVUGJ PPBJBF,R&D,Intern,97,52,22,50,96,92,17,Yes,1,55.7,No,4,0xb355073e2b12a86662b7dc4e1baeb00ceaea60ee,0x4066ff28e00eb2435d847e650c1a6206697fe40d,No,2026,False,187,zkproof_0187_hash,HR_SIGN_0187,CONFIDENTIAL,CONFIDENTIAL,dfcbe54faf7647b5c11e88e4fcf0132e3d0e6f5e4065a43e79f25937ec9af81c
0x37c65e85f48e0b4c609d6c2fcc95bc440630859d,EMP1187,MUEYQ OBXACW,Engineering,Lead,69,33,39,80,56,93,24,Yes,0,54.7,No,2,0xfadf4bb2f67de970863c14daaeed89e674ee11b4,0x03fb035aaeefbd785488b60e04045efd3129af2a,No,2026,False,188,zkproof_0188_hash,HR_SIGN_0188,CONFIDENTIAL,CONFIDENTIAL,2117f221b465aadd68ba7d6fc3ea3977d3d1766df91f7fe21e4bd13973e886cc
0x0345b3d2aa25888bcd7a6e3401347b98f52b2f9f,EMP1188,FFWCP WHYPKQ,HR,Developer,91,42,29,80,53,56,18,Yes,5,39.5,No,2,0xe8aac6f1f309dbfe90e7e7d5dc08ed8ac303d990,0x0ebfc399476d729c07163e1375870896e57148a4,No,2026,False,189,zkproof_0189_hash,HR_SIGN_0189,CONFIDENTIAL,CONFIDENTIAL,b9c928675501b52593f974da4fedfaf319e0d2a9e89d0b558107922bda20fd40
0xa8e8ab45689f63f33c6a96691965ef26f46b2176,EMP1190,LCQJW WUBLCH,Finance,Coordinator,85,42,5,75,88,47,14,Yes,7,34.4,No,4,0x4f1792997e64d93ea2c27cc9898c1d51d727706e,0x6ef589ed15c9f9af57654082eba9a65071977600,No,2026,False,191,zkproof_0191_hash,HR_SIGN_0191,CONFIDENTIAL,CONFIDENTIAL,0387196130516bed0c6dc4044396998e8a9915c5e0dc2a74abfeb0e5676deef0
0x1c4bceb843dc4b8ed59303c33c86382ec2f2cf7a,EMP1192,RLLGR WWTCEN,HR,Engineer,79,45,37,53,62,57,15,No,3,44.6,No,2,0xe0d47cddacadbe96a049d465ae6e4fd59697bfbf,0x1850c066fc0243f03889c4d2a53c3a4cd09a2a22,No,2026,False,193,zkproof_0193_hash,HR_SIGN_0193,CONFIDENTIAL,CONFIDENTIAL,33ccb33252e1aeb7de035d0578f7b4ceff71e6f919415c6a6acae3a92f767408
0x4ca057d0b90fd4c117b20cc1b0dcb094d5f71c2f,EMP1193,KBHUO CDDIAR,Finance,Lead,61,40,24,40,67,50,5,No,7,38.7,No,0,0x692aaad30e45e34c630d7e463523ec290c74ca3c,0xb9f42e063ab032bded8147e20321a93335a50bb4,No,2026,False,194,zkproof_0194_hash,HR_SIGN_0194,CONFIDENTIAL,CONFIDENTIAL,7c613f3e8c441e1dd7cb229818a80df8a1cc66c78b41d9c32095af1c0e4da1d0
0x54b4afdf07a8ac861435ce61faf63bddc9071be3,EMP1194,BDUFK SYDBZL,R&D,Lead,60,48,18,63,90,73,18,No,7,47.8,No,0,0x982c6299cdcfc41b0493c781689120edc1b046a8,0x1302ac52ec8d83ff2111908850beeea18a708e87,No,2026,False,195,zkproof_0195_hash,HR_SIGN_0195,CONFIDENTIAL,CONFIDENTIAL,2374eace78bb436bf7b4c8d049952807f4aa9aa83c43df45fe60bac94b6d3fad
0xbcbb45e01320cf425188b36bc1cbd8423cbcc9a6,EMP1196,WMWOF IUEZBW,IT,Engineer,86,45,20,68,75,87,19,Yes,4,49.5,No,4,0x51a38e2d557fc44ce6a88de8712f69afecb8b93a,0xde0712a3b266ee1436586204d43c9cf086326fa6,No,2026,False,197,zkproof_0197_hash,HR_SIGN_0197,CONFIDENTIAL,CONFIDENTIAL,50772c9848a288500289ba459506555f25b024aa520e9c70d05e3e56901f051b
0xefd71d77a496caedb78e6e7216efaa9f49604020,EMP1200,RMYJY BLQLKK,HR,Developer,63,37,28,79,70,80,1,Yes,3,49.5,No,4,0x2ff7f6dee079807cf9222e26dc4f7e9fde356e65,0x6f4d002e407ccf5e412ea6ce713faf52b39ab54a,No,2026,False,201,zkproof_0201_hash,HR_SIGN_0201,CONFIDENTIAL,CONFIDENTIAL,bf51dab8264585dcaf8204ffe970444afedfee725885f9f094e1974e7a0c003e
0x3156d5ef9298e1bf1e09d07dff54c2100d000eae,EMP1202,CBRMH VTMVRT,Engineering,Engineer,60,36,15,60,98,55,23,Yes,8,42.9,No,0,0xe23a22df26f9583cfe62ae6b5a04e5615e3ea225,0x733265abfc3ec8d59159b80f9f9e640cb09ba1f1,No,2026,False,203,zkproof_0203_hash,HR_SIGN_0203,CONFIDENTIAL,CONFIDENTIAL,45e683bbb5da81db116c2dacafb907f851912746b0c4c57adff7bed55c52f301
0xd672e95a6c04c8b9191712a39f66c71c0297aaed,EMP1206,VSZPU LPXWKI,Marketing,Engineer,77,34,43,52,72,91,19,Yes,0,58.9,No,1,0x9e78389965ac30934b1b64879fefa9ce04dbbda6,0x90dfff58d1b1c9bd18d9d2c18fa72739eae21bf3,No,2026,False,207,zkproof_0207_hash,HR_SIGN_0207,CONFIDENTIAL,CONFIDENTIAL,259468c7cd64703ea4e3ab33b0aace9071f8c2d1bbb083c2c3fa28fc7ce2811f
0xcf87a05a2a21d6acdf8ecd35a9d2ddd7e7e2ea6b,EMP1208,WJJTO UPJYEM,Engineering,Analyst,65,46,42,68,88,52,18,No,3,50.3,No,4,0x131729543d6b1fc4796b729ae4a258079cd1f627,0x17e9c8130cfdf612d7f6a6de34aacd9ccda1684e,No,2026,False,209,zkproof_0209_hash,HR_SIGN_0209,CONFIDENTIAL,CONFIDENTIAL,a39c35c389a35eab8f616425c2aa0f99a8ecc9312ef975bc4fa7c2d2563418ae
0x0058af38f681cb624d7341f6d5272785b8b94a1c,EMP1213,LGSAE HITPHR,Finance,Engineer,96,58,38,42,60,55,17,No,8,44.5,No,4,0x088af5094669c0a04bbb7056c75025ee985eaf90,0x041358557f4c9917a0e827b1c8dfbcc2a6305515,No,2026,False,214,zkproof_0214_hash,HR_SIGN_0214,CONFIDENTIAL,CONFIDENTIAL,552e1727b2deb3977a92dfb22aeea1bbc73870f52b8d28cc125b02bcf5d14a17
0x04328351d3167c51d500681a38c4ddf3f2dd9a17,EMP1214,HZEQX ASVIGD,Operations,Lead,91,34,34,50,82,64,23,Yes,4,49.6,No,2,0xf341846650289614a49b12393584d70e2300e485,0x21520a41cb0ea8fca4b01940db756071db5801ca,No,2026,False,215,zkproof_0215_hash,HR_SIGN_0215,CONFIDENTIAL,CONFIDENTIAL,e44fb6e4bde2dba8022ad6f04918f240f613d2d6bbef68a7067d297b0ba8eeee
0xd0ee0f403fe45c97bc2c5f81c8fca4a5ceec6add,EMP1215,GJZLC SOXWLL,Marketing,Lead,98,34,36,61,67,97,12,Yes,8,57.7,No,4,0x69aeeb65e674ba96653051e7d893fe30a2e6d0a8,0x16ac522263615298dc8acd65fbd5c6bbbe4d50d7,No,2026,False,216,zkproof_0216_hash,HR_SIGN_0216,CONFIDENTIAL,CONFIDENTIAL,53ef38f0768157c22adbca15815b9379fb4b57b53ecb3b964138c2f6b13d7655
0x5f61414425f757686fc20ea63495cf87a7b814ff,EMP1216,LSHSX NMHOOP,Finance,Lead,95,44,20,50,50,46,20,Yes,9,32.7,No,3,0xf1714decdb69fc82f3758def368ad2d58acddc5f,0xfbcda39c0f1722f21d479f71b697c36ede7f7344,No,2026,False,217,zkproof_0217_hash,HR_SIGN_0217,CONFIDENTIAL,CONFIDENTIAL,eb14da28f48ee967bbddc9e1cce5b53a3186d89441ee619527e3c8ca88c29954
0x8ae8cade0290a5192729ff7729b866292f10df4c,EMP1217,XAFZT BWNIHT,Operations,Engineer,98,39,26,63,52,94,6,Yes,7,49.7,No,2,0xcb12aebe20bd33567b5b77d8a5c3c41713dd2c7e,0xf1193e837d20ed7ccf601bd253babddb37df568f,No,2026,False,218,zkproof_0218_hash,HR_SIGN_0218,CONFIDENTIAL,CONFIDENTIAL,fcd381691f91190911424ad632dd5331b3ffbf42eaedb13067e3ec06b39cd1de
0x217498649082587c2dc5bca79771f8bb3d8aeb22,EMP1218,WCBBJ QQZGOL,R&D,Manager,99,37,22,46,53,53,24,No,3,35.6,No,2,0xea964dc4e34a58069f5beaeb067d501fe0448a2b,0x575ff6042c2929acf9273ccd3f891dccb1727386,No,2026,False,219,zkproof_0219_hash,HR_SIGN_0219,CONFIDENTIAL,CONFIDENTIAL,94c5576b07e8f321ebbadd5aaddd341102afc5163abd736fc8bb00bec7edfc9d
